ID,Upvotes
366953,206.69806779536026
71864,120.64743887653157
141692,49.80921052400464
316833,38.85572426055708
440445,278.4214378946336
3514,31.73554265964168
331420,12.288668448525726
406540,79.27222853558953
227379,69.06000486616367
331687,28.92387443394199
32784,26.06861025847431
470377,64.69096967681793
338103,38.273992075227085
29883,239.31097170529029
218228,60.37565443698378
70945,572.2826600514312
14328,42.6486549657381
259947,113.24465166029071
346378,467.79195128749734
384621,40.933633913748025
425418,40.73125322285864
131224,118.09186002502986
365408,16.507568615095124
218626,3.6034546046021774
331722,50.792455448200656
310969,31.04749278132215
307391,162.99045049116404
14072,241.13329082816367
238694,38.18516738612473
213841,30.295852286060267
165258,118.57881982415307
123606,23.654270822127728
214062,60.25175855758019
279450,400.5498962115854
178546,27.469528247008896
358455,32.72400176016856
386308,5.274805676030894
155592,49.25537296076948
200090,45.53767880171188
127308,32.65970100618546
449766,79.65089766503564
223688,529.9349050089944
442443,1.7911333868623558
451259,393.3274607385551
87024,0.004457939802534838
207529,190.85724588132658
196568,41.316573965807265
38258,186.39141059597307
387275,26.273549183365276
86152,5.554538153773024
302142,217.82161440210038
401268,485.02838599889833
307187,37.925341157402556
252388,39.43649475144221
844,8.183209628911044
105707,33.53285924602403
230309,284.2679822480552
362573,67.63675862095107
173751,99.78764379376435
349049,39.46806152334608
310466,36.783858214986196
205786,128.81425253800094
208358,66.02766275696689
440214,33.253359845650095
41343,42.232806186009014
427741,210.9652954642698
355001,75.77152400749108
137708,46.38353427474979
146326,336.0867651198651
220889,34.02360164191444
205742,1466.1997098490824
28737,24.954589849173402
292474,34.986824963909584
349149,23.31992211819363
46230,20.696686199851825
303160,73.89838451215783
292638,98.81388732811706
210116,12.308830387452986
55900,22.770423416407453
91135,41.25907328415346
452177,227.11254488014904
170628,39.402829783938245
237099,36.97439832973453
166022,12.744846871795005
175687,55.47635380298618
392847,1.551018594752236
454964,26.477570730153303
259259,12.999499772403851
289148,206.3882074036455
311134,32.945358508533104
62551,680.6994381989725
336258,23.541905156593685
468049,38.511943361147985
22189,50.47723366758743
264888,46.477165209124934
451615,248.30830008863387
85004,46.516985110990106
375246,92.66765598046493
60204,34.666414048192394
126097,21.73053065558753
182425,4512.6877957800625
449937,74.98074960111288
442637,7972.447381910408
378184,39.818314953814166
357584,307.6323201553897
383054,35.28113245098393
299871,44.54821497974453
152764,20.448015257737836
22064,34.168608286436154
416791,15.547068045579977
440686,98.17951216870136
44537,39.49828938618003
80203,40.36143385998824
81726,24.703625028792544
440068,255.4485443388884
109276,47.65228519428922
120567,38.2223741406641
169520,115.95165529249209
84443,33.35032759487524
139139,58.02525247836536
346145,32.899208696389906
75219,42.59497357094776
244042,55.90984541654336
6992,33.7029351138323
337741,4.192545854368404
20091,790.6333620405555
420761,81.69775922990874
101501,20.798308052172814
408598,920.0749293789313
306979,4.805360557089614
50260,13.919052915725189
21088,5.04264757675071
462951,16.904871540994236
196903,36.292890541612365
155361,156.14125750999864
51756,29.850711554448424
192022,25.05776755309344
384071,1.6476670419038157
173305,718.2923591635551
56449,20.386855672539753
172164,30.71264728362408
341063,60.742232157096566
431990,30.767137990413573
342757,112.90671688562634
335181,25.718448658222883
121613,24.772235753704877
40216,79.24815078027689
116940,10.59047167709889
351719,2.2829983725289367
436421,39.35467793586989
173164,43.103853983604836
362350,16.8898790634467
357892,341.0171165225868
335957,61.24739920628821
192010,21.265517016855426
407412,19.872137743786823
19359,0.10488676315148382
82078,29.089252596246297
375709,2122.6545914918033
122137,24.88876892303989
244661,98.3960301672081
434900,145.7099933476003
54220,23.045122162823617
425162,40.4011609922691
453118,68.6674252692203
373873,25.281098377501053
238415,522.3030317136618
53501,129.80480330326378
67918,27.101568643304375
68982,20.582375531812147
81980,43.02917014821924
332015,79.2187304660458
171470,37.67947675157768
24209,7.982158550203252
396455,150.82156572456026
236372,69.73717082492874
29062,214.77568345595142
248733,37.44025393506769
43097,21.855729329444586
401490,20.540469093414742
181282,31.895655670295127
285264,46.49466768147039
386230,27.08637208230931
262238,45.47416208951785
226323,35.215657046338805
224589,109.2399815087665
61,38.12620545351626
120331,7.7143571417531405
59519,39.39475769344742
263459,450.34495010898274
188774,826.6100779462689
157423,44.17819017675649
204323,664.7344718423151
94807,37.7320984600091
130112,26.390248352786216
298030,211.04420691998286
361994,39.608840139242716
242867,45.095669839037214
345301,21.3343199130218
404296,21.221003840811818
403325,36.58145708129811
78570,32.90914291296076
247119,89.27305900070252
433907,1182.3301899289356
51709,40.11240152830055
256743,42.28871981609896
132448,47.0581083130877
429148,22.172131853734726
384840,39.74264220101861
434864,216.82948776065084
317954,103.21242530901412
452061,33.58300502174319
85212,28.775806138019107
373284,38.61980104323945
284208,232.30451495755642
233976,44.70824990658315
105691,1231.946510335548
375077,187.74852236464372
26720,56.277486001295046
70683,129.2015563084941
281194,42.94268211075956
390953,210.22336059240297
59608,272.5613123645404
341707,47.38113651710262
403654,22.8364055511866
209246,89.88644941215762
295413,34.424569709477794
379392,147.67343556741014
261533,37.292514627250114
130134,45.26397848495921
137990,135.3585822456953
413320,29.105044736863874
468459,129.92983804946078
189150,26.00687714087519
381154,32.902408588977266
373043,24.55109053124886
231677,7532.746733113659
438093,31.88715152656067
443706,32.588619811841056
230906,41.69520741661586
138183,5.884246706111043
78231,21.45454043227528
70795,21.32660558763979
283674,27.08192567842744
144543,24.848644803858463
213929,70.7597843580462
458437,1020.3157236275712
279629,33.181217114219095
284422,32.73323127667618
29532,26.127118877467524
409963,53.44458750311324
325099,149.35775787323723
409635,501.8412693663756
18156,26.53457303462295
355380,22.89023734335339
412081,21.822212461687116
363354,45.30911287361971
354537,306.5621271168078
209720,38.41903939542135
150078,8.601074784361856
31479,112.17435233022843
455028,47.3311678710877
104579,481.95991599508795
102986,51.35311941789365
60804,38.34912751881612
361348,136.565361171994
234054,6555.476867145967
212541,6.520628702389189
452107,37.99431876936555
227926,7.9341533643768685
340913,26.842882225399876
316690,125.89253581706737
223984,27.288554485229753
193558,1330.2985587447624
155138,429.34112463271754
36080,28.97637264842274
355444,45.64427777783999
310281,22.759221960439874
79606,82.43660239665525
16325,539.570904162208
460657,243.64101109628916
159813,47.02773069618095
390567,95.46283215334529
340325,8.55574625498977
85871,27.062209785367003
360723,6104.419791080913
200645,5.324174151713152
180440,220.64899404852065
9158,74.51859343765969
295966,265.8843837045607
131958,109.62292525705695
168051,135.87425555800183
246426,29.794110082629317
195598,26.685842548635463
6177,31.35192501610328
10574,0.40219731598244834
181076,47.859320416335436
170742,41.99088129987388
123659,61.04823984461527
333658,33.76438161875407
293962,53.32597785104025
423136,218.0229256039774
90343,202.32595292226972
32867,14.966380363900782
143820,92.43431808064045
16783,74.30642439943338
286877,241.78399628702618
422113,40.35463970411658
42145,48.5551814657984
377322,6.826326805228064
232647,25.835593886752463
320851,56.034092072225604
74336,432.48388895189066
121520,55.35550405886676
46307,20.384206530311133
137345,36.125528599212714
426975,5.401920495270758
126697,25.95865104648007
188080,39.02926125663856
399469,67.87924705925576
132942,39.99190209250716
199602,300.88454208772583
335704,63.48634092882193
20602,38.08238777038213
458202,298.6761558815021
74016,54.48393667612933
374627,324.09703485763384
169941,91.8437241954826
267769,134.96771729205136
108489,16.187953947614346
51782,29.227005074724048
160092,35.01280347154392
152160,112.66517289742495
162504,44.018121068080546
286106,92.64442837496944
331480,51.42631016979334
451655,37.57508724606288
311726,37.89436452865044
199325,57.30201847224376
24806,39.59991434166409
237104,4.9555998090985725
252830,104.36958898211992
273090,52.66073004607688
115172,24.839752975398113
28445,72.86423169915696
153732,124.28483544959676
40870,20.601580618359634
212207,38.97296843608541
411175,38.28747625491823
213177,42.61478387838625
149578,19.71200703275946
329243,43.752808879714905
26565,585.0143634576617
242893,436.4319528168188
163630,57.373187015131805
11802,28.661099675173972
434228,569.4687797557166
277388,980.0068738739122
116623,2865.5448569162677
12726,42.573945710317645
92182,23.09579183657121
308356,38.326739486729934
342196,30.57703873837255
435921,56.399460651273245
117479,1272.7459058611912
20084,41.79951383746686
110267,1134.2425945363632
211485,26.235607940629905
52505,29.22449570767597
105490,19.081175801206513
400015,45.491111813651486
376091,33.94559484042068
169994,36.46134195479644
447639,58.06792273889917
371187,38.6449377379852
90597,22.170203207508138
142364,39.75491575784491
337332,316.0777755949624
381967,354.07996894767524
333824,87.12854605860869
148970,40.082063669848026
164926,56.414310059316904
283475,51.50312306714579
385738,56.92601681886373
351580,31.90323358334456
252511,53.45520372165947
74994,28.355711780007255
181215,26.76612143313244
175240,12.433197217315893
326299,40.74071102457276
147014,54.30953489030213
43,44.807011874138084
168852,21.15657761359222
139899,156.9988607744689
92827,48.30467516800803
165023,22.280577839951945
65135,117.3840070415925
438924,1.2684788263415783
124065,63.42770760539565
468868,41.349064868759086
395456,38.24248259665231
80156,438.6003578956887
279666,110.99937832951937
255179,225.04231296521797
30329,37.28299399838616
351240,11.545487727657985
330034,181.79228055173286
12342,23.606966811437502
327306,83.02580005738733
110149,0.3177012517052731
368744,38.27159977877071
96337,106.50328455615426
343321,34.53309575630411
79366,60.00582704810304
199920,27.48465595989606
22910,134.1665462982985
446787,29.431764791366504
367361,19.330820488717507
272292,37.1599945836889
333092,37.56414948497937
192137,1371.2980078291416
82097,72.17044313623998
98490,2371.5445360588524
114358,279.2650509476414
405496,37.61721245341133
464141,43.06389412467368
34565,26.681520167081572
446335,5.930107034789842
38895,69.85994773462113
326932,170.10532127332024
461640,35.58872155842255
386626,9.332105241868817
217886,30.5332538536193
321498,33.520981556187195
247211,4349.629072979691
25731,125.09950314616009
202584,37.84219982158504
99937,13.602860828704877
92509,36.35884047157569
306100,75.69696334828842
45223,47.31888962188617
72671,48.950239001918305
55616,48.91650639761036
398035,35.952800707522215
154437,47.73428607406305
468623,104.60058838383256
316964,14.961192608693977
232389,292.23037273310126
208692,37.57585974911308
64213,33.94779299172211
204826,2.74069848459672
296884,129.9689512167514
387856,31.348546870675108
52733,34.38303407234696
433114,60.74907801633259
57249,105.52362295916879
162316,41.556101450356095
422712,24.906550557810164
444109,13.283277045250344
349477,357.2076193458069
207955,25.552775417394514
128102,191.88858962252434
411957,38.231922578730064
294032,26.23493976917416
223753,34.36657443948218
357921,160.50815859887808
73844,38.75299900944523
365578,41.395559098904585
380793,1.2114640269244603
185815,189.8363043182215
221374,90.31286446390413
218609,41.496325311339746
291475,20.708930680893417
237002,39.61824486662712
279871,86.72276933082279
232371,41.55760103593505
168273,47.063293944992324
75316,19.918894835861096
3824,41.543235870239215
438075,32.90605894480933
160250,66.59474677610709
380340,19.87815348924778
352801,185.94061201408306
434035,3263.3381549076835
149361,1313.810637771297
204152,113.99803536170029
369459,138.3198135534979
351015,260853.27512789817
305068,38.31681350621432
85319,23.289939784066974
27745,41.96937346798538
37261,41.488859798930946
368918,12.65037825519454
337189,20.838805499714454
3327,6.088552115217624
133421,43.90057427934471
30437,34.593925012729585
303572,1074.4845813789807
136054,310.77035112147286
312527,15.777475223957055
370874,39.88660102644502
140592,42.430253665038805
377841,248.00986384054826
71778,33.91368008603274
199950,50.597798109998365
190852,41.0768737984547
67830,41.462642003564895
208455,161.835812599537
462157,39.88643580253162
228701,50.70453159829921
329939,315.5463149389946
440520,38.29584535398388
367764,50.821447642975954
127480,41.04181990796826
186438,56.41146980341034
200433,11.024149592753673
200134,36.16148418744501
275380,163.14878825039773
99675,66.36533284150678
307262,39.308614736266975
354584,28.27563386017897
402847,47.242305551058735
90838,38.32593478694574
152632,46.6820842556387
319489,249.77774066111596
270904,114.23157134821662
107095,253.48286489600594
338868,151.86311598854832
372699,33.964304261432204
443059,13.786783252042
430108,289.32196796730824
165124,26.364501458727517
377542,216.7493033581917
399562,91.89479978252933
111046,44.79159845649292
174685,25.19179688365682
391584,22.99309005990773
174366,38.0791335589102
278958,0.7305306504674434
115864,23.345444612074118
361314,33.497636494462256
421516,40.208438576206134
438082,21.52628049730606
100374,57.305669039053384
406729,14.146537952324593
220801,38.441605345374654
416422,37.30267837360506
211886,38.305519797336785
310911,588.5334769747508
267518,68.7651479341202
280059,310.3365794719108
366682,21.302543581450266
67621,51.88199279594096
192871,127.62005129739168
138413,22.818264865531205
119620,71.74738127250163
11743,84.7614676199479
428813,31.57222320569383
24097,183.8763855981291
196073,39.58010878659226
218231,46.31928016798264
22956,825.1786842091101
384151,17.879526486063696
283952,344.5749509610148
39085,12.016798931519588
2991,44.015078751218994
171726,28.568282506853905
252146,95.7647111934557
324628,19.932305838768627
72747,21.789655427005727
302444,21.43013758290786
10388,47.34513755080903
354884,163.68056329667996
288553,41.67094552433343
93869,33.88535101457319
108902,228.16126493677552
22811,78.20200541226353
384417,324.9100609592904
238460,263.9589486807624
23802,42.526734399136274
422280,38.930419208220144
325172,89.39555333307104
172020,45.68173033372602
187953,34.04846261661382
188192,21.04917319441853
330904,40.47080161884418
284767,66.37824202530075
205553,27.656125013225875
168767,39.18687250305575
162077,61.70696167946983
133451,35.37066934012557
93947,39.30002616829165
428947,314.0337581272294
